Time,Channel B
(ms),(mV)

-0.32812572,-176.74790000
-0.32780572,-181.23420000
-0.32748572,-181.23420000
-0.32716572,-176.74790000
-0.32684572,-176.74790000
-0.32652572,-181.23420000
-0.32620572,-181.23420000
-0.32588572,-176.74790000
-0.32556572,-176.74790000
-0.32524572,-176.74790000
-0.32492572,-176.74790000
-0.32460572,-176.74790000
-0.32428572,-176.74790000
-0.32396572,-172.27700000
-0.32364572,-172.27700000
-0.32332572,-176.74790000
-0.32300572,-176.74790000
-0.32268572,-172.27700000
-0.32236572,-176.74790000
-0.32204572,-172.27700000
-0.32172572,-172.27700000
-0.32140572,-172.27700000
-0.32108572,-172.27700000
-0.32076572,-172.27700000
-0.32044572,-172.27700000
-0.32012572,-172.27700000
-0.31980572,-172.27700000
-0.31948572,-172.27700000
-0.31916572,-172.27700000
-0.31884572,-172.27700000
-0.31852572,-172.27700000
-0.31820572,-167.79080000
-0.31788572,-167.79080000
-0.31756572,-172.27700000
-0.31724572,-172.27700000
-0.31692572,-172.27700000
-0.31660572,-172.27700000
-0.31628572,-167.79080000
-0.31596572,-167.79080000
-0.31564572,-167.79080000
-0.31532572,-167.79080000
-0.31500572,-167.79080000
-0.31468572,-167.79080000
-0.31436572,-167.79080000
-0.31404572,-167.79080000
-0.31372572,-167.79080000
-0.31340572,-163.31980000
-0.31308572,-163.31980000
-0.31276572,-167.79080000
-0.31244572,-167.79080000
-0.31212572,-163.31980000
-0.31180572,-163.31980000
-0.31148572,-163.31980000
-0.31116572,-163.31980000
-0.31084572,-163.31980000
-0.31052572,-163.31980000
-0.31020572,-163.31980000
-0.30988572,-163.31980000
-0.30956572,-163.31980000
-0.30924572,-163.31980000
-0.30892572,-163.31980000
-0.30860572,-163.31980000
-0.30828572,-158.84880000
-0.30796572,-163.31980000
-0.30764572,-158.84880000
-0.30732572,-163.31980000
-0.30700572,-163.31980000
-0.30668572,-163.31980000
-0.30636572,-158.84880000
-0.30604572,-158.84880000
-0.30572572,-158.84880000
-0.30540572,-158.84880000
-0.30508572,-158.84880000
-0.30476572,-158.84880000
-0.30444572,-158.84880000
-0.30412572,-158.84880000
-0.30380572,-158.84880000
-0.30348572,-158.84880000
-0.30316572,-158.84880000
-0.30284572,-158.84880000
-0.30252572,-158.84880000
-0.30220572,-158.84880000
-0.30188572,-154.36260000
-0.30156572,-158.84880000
-0.30124572,-158.84880000
-0.30092572,-154.36260000
-0.30060572,-158.84880000
-0.30028572,-154.36260000
-0.29996572,-154.36260000
-0.29964572,-154.36260000
-0.29932572,-154.36260000
-0.29900572,-154.36260000
-0.29868572,-154.36260000
-0.29836572,-154.36260000
-0.29804572,-154.36260000
-0.29772572,-154.36260000
-0.29740572,-154.36260000
-0.29708572,-154.36260000
-0.29676572,-154.36260000
-0.29644572,-154.36260000
-0.29612572,-154.36260000
-0.29580572,-154.36260000
-0.29548572,-154.36260000
-0.29516572,-154.36260000
-0.29484572,-149.89160000
-0.29452572,-154.36260000
-0.29420572,-149.89160000
-0.29388572,-149.89160000
-0.29356572,-149.89160000
-0.29324572,-149.89160000
-0.29292572,-149.89160000
-0.29260572,-149.89160000
-0.29228572,-149.89160000
-0.29196572,-149.89160000
-0.29164572,-149.89160000
-0.29132572,-149.89160000
-0.29100572,-149.89160000
-0.29068572,-149.89160000
-0.29036572,-149.89160000
-0.29004572,-145.40540000
-0.28972572,-145.40540000
-0.28940572,-149.89160000
-0.28908572,-145.40540000
-0.28876572,-145.40540000
-0.28844572,-145.40540000
-0.28812572,-145.40540000
-0.28780572,-145.40540000
-0.28748572,-145.40540000
-0.28716572,-145.40540000
-0.28684572,-145.40540000
-0.28652572,-145.40540000
-0.28620572,-145.40540000
-0.28588572,-145.40540000
-0.28556572,-145.40540000
-0.28524572,-145.40540000
-0.28492572,-145.40540000
-0.28460572,-145.40540000
-0.28428572,-145.40540000
-0.28396572,-145.40540000
-0.28364572,-140.93450000
-0.28332572,-140.93450000
-0.28300572,-140.93450000
-0.28268572,-140.93450000
-0.28236572,-140.93450000
-0.28204572,-140.93450000
-0.28172572,-140.93450000
-0.28140572,-140.93450000
-0.28108572,-140.93450000
-0.28076572,-140.93450000
-0.28044572,-140.93450000
-0.28012572,-140.93450000
-0.27980572,-140.93450000
-0.27948572,-140.93450000
-0.27916572,-140.93450000
-0.27884572,-140.93450000
-0.27852572,-136.46350000
-0.27820572,-140.93450000
-0.27788572,-136.46350000
-0.27756572,-140.93450000
-0.27724572,-136.46350000
-0.27692572,-136.46350000
-0.27660572,-136.46350000
-0.27628572,-136.46350000
-0.27596572,-136.46350000
-0.27564572,-136.46350000
-0.27532572,-136.46350000
-0.27500572,-136.46350000
-0.27468572,-136.46350000
-0.27436572,-136.46350000
-0.27404572,-136.46350000
-0.27372572,-136.46350000
-0.27340572,-136.46350000
-0.27308572,-136.46350000
-0.27276572,-136.46350000
-0.27244572,-136.46350000
-0.27212572,-136.46350000
-0.27180572,-131.97730000
-0.27148572,-136.46350000
-0.27116572,-131.97730000
-0.27084572,-136.46350000
-0.27052572,-131.97730000
-0.27020572,-131.97730000
-0.26988572,-131.97730000
-0.26956572,-131.97730000
-0.26924572,-136.46350000
-0.26892572,-131.97730000
-0.26860572,-131.97730000
-0.26828572,-131.97730000
-0.26796572,-131.97730000
-0.26764572,-131.97730000
-0.26732572,-131.97730000
-0.26700572,-131.97730000
-0.26668572,-131.97730000
-0.26636572,-127.50630000
-0.26604572,-131.97730000
-0.26572572,-127.50630000
-0.26540572,-131.97730000
-0.26508572,-127.50630000
-0.26476572,-127.50630000
-0.26444572,-131.97730000
-0.26412572,-127.50630000
-0.26380572,-127.50630000
-0.26348572,-127.50630000
-0.26316572,-127.50630000
-0.26284572,-127.50630000
-0.26252572,-127.50630000
-0.26220572,-127.50630000
-0.26188572,-127.50630000
-0.26156572,-127.50630000
-0.26124572,-127.50630000
-0.26092572,-127.50630000
-0.26060572,-127.50630000
-0.26028572,-127.50630000
-0.25996572,-127.50630000
-0.25964572,-127.50630000
-0.25932572,-127.50630000
-0.25900572,-127.50630000
-0.25868572,-123.02010000
-0.25836572,-127.50630000
-0.25804572,-123.02010000
-0.25772572,-127.50630000
-0.25740572,-127.50630000
-0.25708572,-123.02010000
-0.25676572,-127.50630000
-0.25644572,-123.02010000
-0.25612572,-123.02010000
-0.25580572,-123.02010000
-0.25548572,-123.02010000
-0.25516572,-123.02010000
-0.25484572,-123.02010000
-0.25452572,-123.02010000
-0.25420572,-123.02010000
-0.25388572,-123.02010000
-0.25356572,-123.02010000
-0.25324572,-123.02010000
-0.25292572,-123.02010000
-0.25260572,-123.02010000
-0.25228572,-123.02010000
-0.25196572,-123.02010000
-0.25164572,-118.54910000
-0.25132572,-123.02010000
-0.25100572,-118.54910000
-0.25068572,-123.02010000
-0.25036572,-123.02010000
-0.25004572,-118.54910000
-0.24972572,-118.54910000
-0.24940572,-118.54910000
-0.24908572,-118.54910000
-0.24876572,-118.54910000
-0.24844572,-118.54910000
-0.24812572,-118.54910000
-0.24780572,-118.54910000
-0.24748572,-118.54910000
-0.24716572,-118.54910000
-0.24684572,-118.54910000
-0.24652572,-118.54910000
-0.24620572,-118.54910000
-0.24588572,-114.06290000
-0.24556572,-114.06290000
-0.24524572,-118.54910000
-0.24492572,-114.06290000
-0.24460572,-118.54910000
-0.24428572,-114.06290000
-0.24396572,-118.54910000
-0.24364572,-118.54910000
-0.24332572,-114.06290000
-0.24300572,-118.54910000
-0.24268572,-114.06290000
-0.24236572,-114.06290000
-0.24204572,-114.06290000
-0.24172572,-114.06290000
-0.24140572,-114.06290000
-0.24108572,-114.06290000
-0.24076572,-114.06290000
-0.24044572,-114.06290000
-0.24012572,-114.06290000
-0.23980572,-114.06290000
-0.23948572,-114.06290000
-0.23916572,-114.06290000
-0.23884572,-109.59200000
-0.23852572,-114.06290000
-0.23820572,-109.59200000
-0.23788572,-114.06290000
-0.23756572,-109.59200000
-0.23724572,-114.06290000
-0.23692572,-109.59200000
-0.23660572,-109.59200000
-0.23628572,-109.59200000
-0.23596572,-109.59200000
-0.23564572,-109.59200000
-0.23532572,-109.59200000
-0.23500572,-109.59200000
-0.23468572,-109.59200000
-0.23436572,-109.59200000
-0.23404572,-109.59200000
-0.23372572,-109.59200000
-0.23340572,-109.59200000
-0.23308572,-109.59200000
-0.23276572,-109.59200000
-0.23244572,-109.59200000
-0.23212572,-109.59200000
-0.23180572,-109.59200000
-0.23148572,-109.59200000
-0.23116572,-109.59200000
-0.23084572,-109.59200000
-0.23052572,-105.12100000
-0.23020572,-109.59200000
-0.22988572,-109.59200000
-0.22956572,-109.59200000
-0.22924572,-105.12100000
-0.22892572,-105.12100000
-0.22860572,-109.59200000
-0.22828572,-105.12100000
-0.22796572,-105.12100000
-0.22764572,-105.12100000
-0.22732572,-105.12100000
-0.22700572,-105.12100000
-0.22668572,-105.12100000
-0.22636572,-105.12100000
-0.22604572,-105.12100000
-0.22572572,-105.12100000
-0.22540572,-105.12100000
-0.22508572,-105.12100000
-0.22476572,-105.12100000
-0.22444572,-105.12100000
-0.22412572,-105.12100000
-0.22380572,-105.12100000
-0.22348572,-105.12100000
-0.22316572,-105.12100000
-0.22284572,-100.63480000
-0.22252572,-100.63480000
-0.22220572,-100.63480000
-0.22188572,-100.63480000
-0.22156572,-100.63480000
-0.22124572,-100.63480000
-0.22092572,-100.63480000
-0.22060572,-100.63480000
-0.22028572,-100.63480000
-0.21996572,-100.63480000
-0.21964572,-100.63480000
-0.21932572,-100.63480000
-0.21900572,-100.63480000
-0.21868572,-100.63480000
-0.21836572,-100.63480000
-0.21804572,-100.63480000
-0.21772572,-100.63480000
-0.21740572,-100.63480000
-0.21708572,-100.63480000
-0.21676572,-100.63480000
-0.21644572,-100.63480000
-0.21612572,-100.63480000
-0.21580572,-100.63480000
-0.21548572,-100.63480000
-0.21516572,-100.63480000
-0.21484572,-96.16382000
-0.21452572,-100.63480000
-0.21420572,-100.63480000
-0.21388572,-100.63480000
-0.21356572,-96.16382000
-0.21324572,-100.63480000
-0.21292572,-96.16382000
-0.21260572,-96.16382000
-0.21228572,-100.63480000
-0.21196572,-100.63480000
-0.21164572,-96.16382000
-0.21132572,-96.16382000
-0.21100572,-96.16382000
-0.21068572,-96.16382000
-0.21036572,-100.63480000
-0.21004572,-96.16382000
-0.20972572,-96.16382000
-0.20940572,-96.16382000
-0.20908572,-96.16382000
-0.20876572,-96.16382000
-0.20844572,-96.16382000
-0.20812572,-96.16382000
-0.20780572,-96.16382000
-0.20748572,-96.16382000
-0.20716572,-96.16382000
-0.20684572,-96.16382000
-0.20652572,-96.16382000
-0.20620572,-91.67760000
-0.20588572,-96.16382000
-0.20556572,-96.16382000
-0.20524572,-91.67760000
-0.20492572,-91.67760000
-0.20460572,-91.67760000
-0.20428572,-91.67760000
-0.20396572,-91.67760000
-0.20364572,-91.67760000
-0.20332572,-91.67760000
-0.20300572,-91.67760000
-0.20268572,-91.67760000
-0.20236572,-91.67760000
-0.20204572,-91.67760000
-0.20172572,-91.67760000
-0.20140572,-91.67760000
-0.20108572,-91.67760000
-0.20076572,-91.67760000
-0.20044572,-91.67760000
-0.20012572,-91.67760000
-0.19980572,-91.67760000
-0.19948572,-91.67760000
-0.19916572,-91.67760000
-0.19884572,-91.67760000
-0.19852572,-91.67760000
-0.19820572,-87.20663000
-0.19788572,-91.67760000
-0.19756572,-91.67760000
-0.19724572,-91.67760000
-0.19692572,-91.67760000
-0.19660572,-87.20663000
-0.19628572,-91.67760000
-0.19596572,-87.20663000
-0.19564572,-87.20663000
-0.19532572,-87.20663000
-0.19500572,-87.20663000
-0.19468572,-87.20663000
-0.19436572,-87.20663000
-0.19404572,-87.20663000
-0.19372572,-87.20663000
-0.19340572,-87.20663000
-0.19308572,-87.20663000
-0.19276572,-87.20663000
-0.19244572,-87.20663000
-0.19212572,-87.20663000
-0.19180572,-87.20663000
-0.19148572,-87.20663000
-0.19116572,-87.20663000
-0.19084572,-87.20663000
-0.19052572,-87.20663000
-0.19020572,-87.20663000
-0.18988572,-87.20663000
-0.18956572,-87.20663000
-0.18924572,-87.20663000
-0.18892572,-87.20663000
-0.18860572,-87.20663000
-0.18828572,-82.73567000
-0.18796572,-87.20663000
-0.18764572,-82.73567000
-0.18732572,-82.73567000
-0.18700572,-87.20663000
-0.18668572,-87.20663000
-0.18636572,-82.73567000
-0.18604572,-82.73567000
-0.18572572,-82.73567000
-0.18540572,-82.73567000
-0.18508572,-82.73567000
-0.18476572,-82.73567000
-0.18444572,-82.73567000
-0.18412572,-82.73567000
-0.18380572,-82.73567000
-0.18348572,-82.73567000
-0.18316572,-82.73567000
-0.18284572,-82.73567000
-0.18252572,-82.73567000
-0.18220572,-82.73567000
-0.18188572,-78.24946000
-0.18156572,-82.73567000
-0.18124572,-82.73567000
-0.18092572,-82.73567000
-0.18060572,-82.73567000
-0.18028572,-82.73567000
-0.17996572,-82.73567000
-0.17964572,-82.73567000
-0.17932572,-78.24946000
-0.17900572,-82.73567000
-0.17868572,-78.24946000
-0.17836572,-82.73567000
-0.17804572,-82.73567000
-0.17772572,-78.24946000
-0.17740572,-78.24946000
-0.17708572,-82.73567000
-0.17676572,-78.24946000
-0.17644572,-78.24946000
-0.17612572,-78.24946000
-0.17580572,-78.24946000
-0.17548572,-78.24946000
-0.17516572,-78.24946000
-0.17484572,-78.24946000
-0.17452572,-78.24946000
-0.17420572,-78.24946000
-0.17388572,-78.24946000
-0.17356572,-78.24946000
-0.17324572,-78.24946000
-0.17292572,-73.77849000
-0.17260572,-78.24946000
-0.17228572,-78.24946000
-0.17196572,-78.24946000
-0.17164572,-78.24946000
-0.17132572,-78.24946000
-0.17100572,-73.77849000
-0.17068572,-78.24946000
-0.17036572,-73.77849000
-0.17004572,-78.24946000
-0.16972572,-73.77849000
-0.16940572,-78.24946000
-0.16908572,-73.77849000
-0.16876572,-78.24946000
-0.16844572,-73.77849000
-0.16812572,-78.24946000
-0.16780572,-73.77849000
-0.16748572,-73.77849000
-0.16716572,-73.77849000
-0.16684572,-73.77849000
-0.16652572,-73.77849000
-0.16620572,-73.77849000
-0.16588572,-73.77849000
-0.16556572,-73.77849000
-0.16524572,-73.77849000
-0.16492572,-73.77849000
-0.16460572,-73.77849000
-0.16428572,-73.77849000
-0.16396572,-73.77849000
-0.16364572,-73.77849000
-0.16332572,-73.77849000
-0.16300572,-73.77849000
-0.16268572,-73.77849000
-0.16236572,-73.77849000
-0.16204572,-73.77849000
-0.16172572,-73.77849000
-0.16140572,-73.77849000
-0.16108572,-73.77849000
-0.16076572,-73.77849000
-0.16044572,-73.77849000
-0.16012572,-73.77849000
-0.15980572,-69.29227000
-0.15948572,-73.77849000
-0.15916572,-69.29227000
-0.15884572,-73.77849000
-0.15852572,-69.29227000
-0.15820572,-73.77849000
-0.15788572,-69.29227000
-0.15756572,-69.29227000
-0.15724572,-69.29227000
-0.15692572,-69.29227000
-0.15660572,-69.29227000
-0.15628572,-69.29227000
-0.15596572,-69.29227000
-0.15564572,-69.29227000
-0.15532572,-69.29227000
-0.15500572,-69.29227000
-0.15468572,-69.29227000
-0.15436572,-69.29227000
-0.15404572,-69.29227000
-0.15372572,-69.29227000
-0.15340572,-69.29227000
-0.15308572,-69.29227000
-0.15276572,-69.29227000
-0.15244572,-69.29227000
-0.15212572,-69.29227000
-0.15180572,-69.29227000
-0.15148572,-69.29227000
-0.15116572,-69.29227000
-0.15084572,-69.29227000
-0.15052572,-69.29227000
-0.15020572,-69.29227000
-0.14988572,-69.29227000
-0.14956572,-69.29227000
-0.14924572,-69.29227000
-0.14892572,-64.82131000
-0.14860572,-69.29227000
-0.14828572,-64.82131000
-0.14796572,-64.82131000
-0.14764572,-69.29227000
-0.14732572,-69.29227000
-0.14700572,-69.29227000
-0.14668572,-64.82131000
-0.14636572,-69.29227000
-0.14604572,-64.82131000
-0.14572572,-64.82131000
-0.14540572,-64.82131000
-0.14508572,-64.82131000
-0.14476572,-64.82131000
-0.14444572,-64.82131000
-0.14412572,-64.82131000
-0.14380572,-64.82131000
-0.14348572,-69.29227000
-0.14316572,-64.82131000
-0.14284572,-64.82131000
-0.14252572,-64.82131000
-0.14220572,-64.82131000
-0.14188572,-64.82131000
-0.14156572,-64.82131000
-0.14124572,-64.82131000
-0.14092572,-64.82131000
-0.14060572,-64.82131000
-0.14028572,-64.82131000
-0.13996572,-64.82131000
-0.13964572,-64.82131000
-0.13932572,-64.82131000
-0.13900572,-64.82131000
-0.13868572,-64.82131000
-0.13836572,-64.82131000
-0.13804572,-64.82131000
-0.13772572,-64.82131000
-0.13740572,-64.82131000
-0.13708572,-64.82131000
-0.13676572,-64.82131000
-0.13644572,-64.82131000
-0.13612572,-64.82131000
-0.13580572,-64.82131000
-0.13548572,-60.35035000
-0.13516572,-64.82131000
-0.13484572,-64.82131000
-0.13452572,-60.35035000
-0.13420572,-64.82131000
-0.13388572,-60.35035000
-0.13356572,-60.35035000
-0.13324572,-64.82131000
-0.13292572,-64.82131000
-0.13260572,-60.35035000
-0.13228572,-64.82131000
-0.13196572,-60.35035000
-0.13164572,-60.35035000
-0.13132572,-60.35035000
-0.13100572,-60.35035000
-0.13068572,-60.35035000
-0.13036572,-60.35035000
-0.13004572,-60.35035000
-0.12972572,-60.35035000
-0.12940572,-60.35035000
-0.12908572,-64.82131000
-0.12876572,-60.35035000
-0.12844572,-60.35035000
-0.12812572,-60.35035000
-0.12780572,-60.35035000
-0.12748572,-60.35035000
-0.12716572,-60.35035000
-0.12684572,-60.35035000
-0.12652572,-60.35035000
-0.12620572,-60.35035000
-0.12588572,-60.35035000
-0.12556572,-60.35035000
-0.12524572,-60.35035000
-0.12492572,-60.35035000
-0.12460572,-60.35035000
-0.12428572,-60.35035000
-0.12396572,-55.86413000
-0.12364572,-55.86413000
-0.12332572,-60.35035000
-0.12300572,-60.35035000
-0.12268572,-55.86413000
-0.12236572,-55.86413000
-0.12204572,-55.86413000
-0.12172572,-60.35035000
-0.12140572,-60.35035000
-0.12108572,-55.86413000
-0.12076572,-55.86413000
-0.12044572,-55.86413000
-0.12012572,-55.86413000
-0.11980572,-55.86413000
-0.11948572,-55.86413000
-0.11916572,-55.86413000
-0.11884572,-60.35035000
-0.11852572,-55.86413000
-0.11820572,-55.86413000
-0.11788572,-55.86413000
-0.11756572,-55.86413000
-0.11724572,-55.86413000
-0.11692572,-55.86413000
-0.11660572,-55.86413000
-0.11628572,-55.86413000
-0.11596572,-55.86413000
-0.11564572,-55.86413000
-0.11532572,-55.86413000
-0.11500572,-55.86413000
-0.11468572,-55.86413000
-0.11436572,-55.86413000
-0.11404572,-55.86413000
-0.11372572,-55.86413000
-0.11340572,-55.86413000
-0.11308572,-55.86413000
-0.11276572,-55.86413000
-0.11244572,-55.86413000
-0.11212572,-55.86413000
-0.11180572,-55.86413000
-0.11148572,-55.86413000
-0.11116572,-55.86413000
-0.11084572,-55.86413000
-0.11052572,-55.86413000
-0.11020572,-51.39317000
-0.10988572,-55.86413000
-0.10956572,-51.39317000
-0.10924572,-55.86413000
-0.10892572,-55.86413000
-0.10860572,-55.86413000
-0.10828572,-55.86413000
-0.10796572,-55.86413000
-0.10764572,-51.39317000
-0.10732572,-51.39317000
-0.10700572,-55.86413000
-0.10668572,-55.86413000
-0.10636572,-55.86413000
-0.10604572,-51.39317000
-0.10572572,-51.39317000
-0.10540572,-55.86413000
-0.10508572,-55.86413000
-0.10476572,-55.86413000
-0.10444572,-51.39317000
-0.10412572,-51.39317000
-0.10380572,-55.86413000
-0.10348572,-51.39317000
-0.10316572,-55.86413000
-0.10284572,-51.39317000
-0.10252572,-55.86413000
-0.10220572,-51.39317000
-0.10188572,-51.39317000
-0.10156572,-51.39317000
-0.10124572,-51.39317000
-0.10092572,-51.39317000
-0.10060572,-51.39317000
-0.10028572,-51.39317000
-0.09996572,-51.39317000
-0.09964572,-51.39317000
-0.09932572,-51.39317000
-0.09900572,-51.39317000
-0.09868572,-55.86413000
-0.09836572,-55.86413000
-0.09804572,-51.39317000
-0.09772572,-51.39317000
-0.09740572,-51.39317000
-0.09708572,-51.39317000
-0.09676572,-51.39317000
-0.09644572,-51.39317000
-0.09612572,-51.39317000
-0.09580572,-51.39317000
-0.09548572,-51.39317000
-0.09516572,-51.39317000
-0.09484572,-51.39317000
-0.09452572,-51.39317000
-0.09420572,-51.39317000
-0.09388572,-51.39317000
-0.09356572,-51.39317000
-0.09324572,-51.39317000
-0.09292572,-51.39317000
-0.09260572,-51.39317000
-0.09228572,-51.39317000
-0.09196572,-51.39317000
-0.09164572,-51.39317000
-0.09132572,-46.90694000
-0.09100572,-51.39317000
-0.09068572,-51.39317000
-0.09036572,-46.90694000
-0.09004572,-51.39317000
-0.08972572,-46.90694000
-0.08940572,-51.39317000
-0.08908572,-46.90694000
-0.08876572,-51.39317000
-0.08844572,-51.39317000
-0.08812572,-51.39317000
-0.08780572,-51.39317000
-0.08748572,-46.90694000
-0.08716572,-46.90694000
-0.08684572,-46.90694000
-0.08652572,-46.90694000
-0.08620572,-51.39317000
-0.08588572,-51.39317000
-0.08556572,-46.90694000
-0.08524572,-46.90694000
-0.08492572,-46.90694000
-0.08460572,-46.90694000
-0.08428572,-46.90694000
-0.08396572,-46.90694000
-0.08364572,-46.90694000
-0.08332572,-46.90694000
-0.08300572,-46.90694000
-0.08268572,-46.90694000
-0.08236572,-46.90694000
-0.08204572,-46.90694000
-0.08172572,-46.90694000
-0.08140572,-46.90694000
-0.08108572,-46.90694000
-0.08076572,-46.90694000
-0.08044572,-46.90694000
-0.08012572,-46.90694000
-0.07980572,-46.90694000
-0.07948572,-46.90694000
-0.07916572,-46.90694000
-0.07884572,-46.90694000
-0.07852572,-46.90694000
-0.07820572,-46.90694000
-0.07788572,-46.90694000
-0.07756572,-46.90694000
-0.07724572,-46.90694000
-0.07692572,-46.90694000
-0.07660572,-46.90694000
-0.07628572,-46.90694000
-0.07596572,-46.90694000
-0.07564572,-46.90694000
-0.07532572,-46.90694000
-0.07500572,-46.90694000
-0.07468572,-46.90694000
-0.07436572,-46.90694000
-0.07404572,-46.90694000
-0.07372572,-46.90694000
-0.07340572,-46.90694000
-0.07308572,-46.90694000
-0.07276572,-46.90694000
-0.07244572,-46.90694000
-0.07212572,-42.43599000
-0.07180572,-46.90694000
-0.07148572,-46.90694000
-0.07116572,-46.90694000
-0.07084572,-46.90694000
-0.07052572,-46.90694000
-0.07020572,-46.90694000
-0.06988572,-46.90694000
-0.06956572,-46.90694000
-0.06924572,-42.43599000
-0.06892572,-42.43599000
-0.06860572,-42.43599000
-0.06828572,-42.43599000
-0.06796572,-42.43599000
-0.06764572,-42.43599000
-0.06732572,-42.43599000
-0.06700572,-42.43599000
-0.06668572,-42.43599000
-0.06636572,-42.43599000
-0.06604572,-42.43599000
-0.06572572,-42.43599000
-0.06540572,-42.43599000
-0.06508572,-42.43599000
-0.06476572,-42.43599000
-0.06444572,-42.43599000
-0.06412572,-42.43599000
-0.06380572,-42.43599000
-0.06348572,-42.43599000
-0.06316572,-42.43599000
-0.06284572,-42.43599000
-0.06252572,-42.43599000
-0.06220572,-42.43599000
-0.06188572,-42.43599000
-0.06156572,-42.43599000
-0.06124572,-42.43599000
-0.06092572,-42.43599000
-0.06060572,-42.43599000
-0.06028572,-42.43599000
-0.05996572,-42.43599000
-0.05964572,-42.43599000
-0.05932572,-42.43599000
-0.05900572,-42.43599000
-0.05868572,-42.43599000
-0.05836572,-42.43599000
-0.05804572,-42.43599000
-0.05772572,-42.43599000
-0.05740572,-37.96502000
-0.05708572,-42.43599000
-0.05676572,-42.43599000
-0.05644572,-37.96502000
-0.05612572,-42.43599000
-0.05580572,-42.43599000
-0.05548572,-42.43599000
-0.05516572,-42.43599000
-0.05484572,-42.43599000
-0.05452572,-37.96502000
-0.05420572,-42.43599000
-0.05388572,-37.96502000
-0.05356572,-37.96502000
-0.05324572,-37.96502000
-0.05292572,-37.96502000
-0.05260572,-37.96502000
-0.05228572,-37.96502000
-0.05196572,-37.96502000
-0.05164572,-42.43599000
-0.05132572,-42.43599000
-0.05100572,-42.43599000
-0.05068572,-37.96502000
-0.05036572,-37.96502000
-0.05004572,-37.96502000
-0.04972572,-37.96502000
-0.04940572,-37.96502000
-0.04908572,-37.96502000
-0.04876572,-37.96502000
-0.04844572,-37.96502000
-0.04812572,-37.96502000
-0.04780572,-37.96502000
-0.04748572,-37.96502000
-0.04716572,-37.96502000
-0.04684572,-37.96502000
-0.04652572,-37.96502000
-0.04620572,-37.96502000
-0.04588572,-37.96502000
-0.04556572,-37.96502000
-0.04524572,-37.96502000
-0.04492572,-37.96502000
-0.04460572,-37.96502000
-0.04428572,-37.96502000
-0.04396572,-37.96502000
-0.04364572,-37.96502000
-0.04332572,-37.96502000
-0.04300572,-37.96502000
-0.04268572,-37.96502000
-0.04236572,-37.96502000
-0.04204572,-37.96502000
-0.04172572,-37.96502000
-0.04140572,-37.96502000
-0.04108572,-33.47880000
-0.04076572,-37.96502000
-0.04044572,-37.96502000
-0.04012572,-37.96502000
-0.03980572,-37.96502000
-0.03948572,-37.96502000
-0.03916572,-37.96502000
-0.03884572,-37.96502000
-0.03852572,-37.96502000
-0.03820572,-37.96502000
-0.03788572,-37.96502000
-0.03756572,-37.96502000
-0.03724572,-37.96502000
-0.03692572,-37.96502000
-0.03660572,-37.96502000
-0.03628572,-37.96502000
-0.03596572,-33.47880000
-0.03564572,-37.96502000
-0.03532572,-37.96502000
-0.03500572,-37.96502000
-0.03468572,-37.96502000
-0.03436572,-33.47880000
-0.03404572,-37.96502000
-0.03372572,-33.47880000
-0.03340572,-33.47880000
-0.03308572,-33.47880000
-0.03276572,-37.96502000
-0.03244572,-37.96502000
-0.03212572,-33.47880000
-0.03180572,-37.96502000
-0.03148572,-33.47880000
-0.03116572,-33.47880000
-0.03084572,-37.96502000
-0.03052572,-33.47880000
-0.03020572,-33.47880000
-0.02988572,-33.47880000
-0.02956572,-33.47880000
-0.02924572,-37.96502000
-0.02892572,-33.47880000
-0.02860572,-33.47880000
-0.02828572,-33.47880000
-0.02796572,-33.47880000
-0.02764572,-33.47880000
-0.02732572,-33.47880000
-0.02700572,-33.47880000
-0.02668572,-33.47880000
-0.02636572,-33.47880000
-0.02604572,-33.47880000
-0.02572572,-33.47880000
-0.02540572,-33.47880000
-0.02508572,-33.47880000
-0.02476572,-33.47880000
-0.02444572,-37.96502000
-0.02412572,-33.47880000
-0.02380572,-33.47880000
-0.02348572,-33.47880000
-0.02316572,-33.47880000
-0.02284572,-33.47880000
-0.02252572,-33.47880000
-0.02220572,-33.47880000
-0.02188572,-33.47880000
-0.02156572,-33.47880000
-0.02124572,-33.47880000
-0.02092572,-33.47880000
-0.02060572,-33.47880000
-0.02028572,-33.47880000
-0.01996572,-33.47880000
-0.01964572,-33.47880000
-0.01932572,-33.47880000
-0.01900572,-33.47880000
-0.01868572,-33.47880000
-0.01836572,-33.47880000
-0.01804572,-33.47880000
-0.01772572,-33.47880000
-0.01740572,-29.00784000
-0.01708572,-33.47880000
-0.01676572,-33.47880000
-0.01644572,-33.47880000
-0.01612572,-33.47880000
-0.01580572,-29.00784000
-0.01548572,-33.47880000
-0.01516572,-33.47880000
-0.01484572,-33.47880000
-0.01452572,-29.00784000
-0.01420572,-33.47880000
-0.01388572,-33.47880000
-0.01356572,-29.00784000
-0.01324572,-33.47880000
-0.01292572,-29.00784000
-0.01260572,-29.00784000
-0.01228572,-29.00784000
-0.01196572,-29.00784000
-0.01164572,-33.47880000
-0.01132572,-29.00784000
-0.01100572,-33.47880000
-0.01068572,-29.00784000
-0.01036572,-29.00784000
-0.01004572,-29.00784000
-0.00972572,-29.00784000
-0.00940572,-29.00784000
-0.00908572,-29.00784000
