Time,Channel A,Channel B
-5.58541376,-22.24799000,-0.98556480
-5.58285376,-26.70370000,-0.98556480
-5.58029376,-8.88088600,-1.00351000
-5.57773376,0.03051851,-1.00351000
-5.57517376,0.03051851,-0.98556480
-5.57261376,-22.24799000,-0.98556480
-5.57005376,-22.24799000,-0.98556480
-5.56749376,-8.88088600,-0.98556480
-5.56493376,0.03051851,-1.00351000
-5.56237376,0.03051851,-1.00351000
-5.55981376,-22.24799000,-1.00351000
-5.55725376,-17.79229000,-0.98556480
-5.55469376,-13.33659000,-0.98556480
-5.55213376,0.03051851,-0.98556480
-5.54957376,0.03051851,-1.00351000
-5.54701376,-13.33659000,-1.00351000
-5.54445376,-31.15940000,-1.00351000
-5.54189376,-17.79229000,-1.00351000
-5.53933376,0.03051851,-1.00351000
-5.53677376,4.48622100,-1.00351000
-5.53421376,-13.33659000,-1.00351000
-5.53165376,-35.61510000,-1.00351000
-5.52909376,-17.79229000,-0.98556480
-5.52653376,0.03051851,-1.00351000
-5.52397376,-4.42518400,-0.98556480
-5.52141376,-8.88088600,-1.00351000
-5.51885376,-17.79229000,-1.00351000
-5.51629376,-17.79229000,-0.98556480
-5.51373376,-13.33659000,-0.98556480
-5.51117376,-8.88088600,-0.98556480
-5.50861376,0.03051851,-1.00351000
-5.50605376,-4.42518400,-1.00351000
-5.50349376,-26.70370000,-1.00351000
-5.50093376,-22.24799000,-0.98556480
-5.49837376,-4.42518400,-0.98556480
-5.49581376,-4.42518400,-1.00351000
-5.49325376,0.03051851,-1.00351000
-5.49069376,-13.33659000,-1.00351000
-5.48813376,-22.24799000,-0.98556480
-5.48557376,-17.79229000,-1.00351000
-5.48301376,0.03051851,-1.00351000
-5.48045376,0.03051851,-0.98556480
-5.47789376,-8.88088600,-0.98556480
-5.47533376,-22.24799000,-0.98556480
-5.47277376,-17.79229000,-1.00351000
-5.47021376,-8.88088600,-0.98556480
-5.46765376,-8.88088600,-0.98556480
-5.46509376,0.03051851,-1.00351000
-5.46253376,-4.42518400,-1.00351000
-5.45997376,-22.24799000,-0.98556480
-5.45741376,-22.24799000,-0.98556480
-5.45485376,-8.88088600,-0.98556480
-5.45229376,0.03051851,-1.00351000
-5.44973376,-4.42518400,-1.00351000
-5.44717376,-13.33659000,-0.98556480
-5.44461376,-22.24799000,-0.98556480
-5.44205376,-8.88088600,-1.00351000
-5.43949376,-8.88088600,-1.00351000
-5.43693376,4.48622100,-1.00351000
-5.43437376,0.03051851,-0.98556480
-5.43181376,-22.24799000,-1.00351000
-5.42925376,-17.79229000,-0.98556480
-5.42669376,-8.88088600,-0.98556480
-5.42413376,-4.42518400,-1.00351000
-5.42157376,-4.42518400,-1.00351000
-5.41901376,-13.33659000,-0.98556480
-5.41645376,-31.15940000,-0.98556480
-5.41389376,-17.79229000,-0.98556480
-5.41133376,0.03051851,-0.98556480
-5.40877376,0.03051851,-1.00351000
-5.40621376,-13.33659000,-0.98556480
-5.40365376,-26.70370000,-0.98556480
-5.40109376,-8.88088600,-0.98556480
-5.39853376,-4.42518400,-0.98556480
-5.39597376,0.03051851,-0.98556480
-5.39341376,-17.79229000,-0.98556480
-5.39085376,-26.70370000,-0.98556480
-5.38829376,-17.79229000,-0.98556480
-5.38573376,-8.88088600,-1.00351000
-5.38317376,4.48622100,-0.98556480
-5.38061376,-4.42518400,-0.98556480
-5.37805376,-26.70370000,-0.98556480
-5.37549376,-22.24799000,-0.98556480
-5.37293376,0.03051851,-0.98556480
-5.37037376,4.48622100,-0.98556480
-5.36781376,-13.33659000,-1.00351000
-5.36525376,-31.15940000,-0.98556480
-5.36269376,-22.24799000,-1.00351000
-5.36013376,0.03051851,-0.98556480
-5.35757376,0.03051851,-1.00351000
-5.35501376,-8.88088600,-1.00351000
-5.35245376,-31.15940000,-0.98556480
-5.34989376,-17.79229000,-0.98556480
-5.34733376,-4.42518400,-0.98556480
-5.34477376,-4.42518400,-1.00351000
-5.34221376,-4.42518400,-1.00351000
-5.33965376,-22.24799000,-0.98556480
-5.33709376,-22.24799000,-0.98556480
-5.33453376,-17.79229000,-0.98556480
-5.33197376,-4.42518400,-1.00351000
-5.32941376,-4.42518400,-0.98556480
-5.32685376,-8.88088600,-1.00351000
-5.32429376,-26.70370000,-0.98556480
-5.32173376,-22.24799000,-1.00351000
-5.31917376,0.03051851,-0.98556480
-5.31661376,0.03051851,-1.00351000
-5.31405376,-8.88088600,-0.98556480
-5.31149376,-26.70370000,-0.98556480
-5.30893376,-17.79229000,-0.98556480
-5.30637376,-8.88088600,-0.98556480
-5.30381376,-4.42518400,-1.00351000
-5.30125376,-4.42518400,-1.00351000
-5.29869376,-22.24799000,-0.98556480
-5.29613376,-22.24799000,-0.98556480
-5.29357376,-13.33659000,-0.98556480
-5.29101376,0.03051851,-0.98556480
-5.28845376,0.03051851,-0.98556480
-5.28589376,-8.88088600,-1.00351000
-5.28333376,-31.15940000,-0.98556480
-5.28077376,-17.79229000,-1.00351000
-5.27821376,0.03051851,-0.98556480
-5.27565376,0.03051851,-0.98556480
-5.27309376,-13.33659000,-0.98556480
-5.27053376,-31.15940000,-1.00351000
-5.26797376,-13.33659000,-1.00351000
-5.26541376,-4.42518400,-0.98556480
-5.26285376,0.03051851,-0.98556480
-5.26029376,-4.42518400,-0.98556480
-5.25773376,-22.24799000,-0.98556480
-5.25517376,-17.79229000,-0.98556480
-5.25261376,-8.88088600,-0.98556480
-5.25005376,4.48622100,-0.98556480
-5.24749376,-13.33659000,-0.98556480
-5.24493376,-31.15940000,-0.98556480
-5.24237376,-22.24799000,-0.98556480
-5.23981376,-4.42518400,-0.98556480
-5.23725376,4.48622100,-0.98556480
-5.23469376,-13.33659000,-1.00351000
-5.23213376,-31.15940000,-0.98556480
-5.22957376,-17.79229000,-0.98556480
-5.22701376,-4.42518400,-0.98556480
-5.22445376,-4.42518400,-0.98556480
-5.22189376,-13.33659000,-0.98556480
-5.21933376,-26.70370000,-0.98556480
-5.21677376,-17.79229000,-0.98556480
-5.21421376,-4.42518400,-0.98556480
-5.21165376,0.03051851,-0.98556480
-5.20909376,0.03051851,-1.00351000
-5.20653376,-26.70370000,-1.00351000
-5.20397376,-22.24799000,-0.98556480
-5.20141376,-8.88088600,-0.98556480
-5.19885376,0.03051851,-0.98556480
-5.19629376,-4.42518400,-0.96768090
-5.19373376,-17.79229000,-0.98556480
-5.19117376,-22.24799000,-0.98556480
-5.18861376,-17.79229000,-0.98556480
-5.18605376,-8.88088600,-1.00351000
-5.18349376,-4.42518400,-0.98556480
-5.18093376,-8.88088600,-0.98556480
-5.17837376,-26.70370000,-0.98556480
-5.17581376,-22.24799000,-0.98556480
-5.17325376,-4.42518400,-0.98556480
-5.17069376,-4.42518400,-0.98556480
-5.16813376,4.48622100,-0.98556480
-5.16557376,-17.79229000,-0.98556480
-5.16301376,-26.70370000,-0.98556480
-5.16045376,-13.33659000,-0.98556480
-5.15789376,0.03051851,-0.98556480
-5.15533376,0.03051851,-0.98556480
-5.15277376,-17.79229000,-1.00351000
-5.15021376,-22.24799000,-0.98556480
-5.14765376,-17.79229000,-0.98556480
-5.14509376,-4.42518400,-0.98556480
-5.14253376,-8.88088600,-0.98556480
-5.13997376,0.03051851,-0.98556480
-5.13741376,-13.33659000,-0.98556480
-5.13485376,-26.70370000,-0.98556480
-5.13229376,-17.79229000,-1.00351000
-5.12973376,0.03051851,-0.98556480
-5.12717376,-4.42518400,-0.98556480
-5.12461376,-8.88088600,-0.98556480
-5.12205376,-13.33659000,-0.98556480
-5.11949376,-22.24799000,-0.98556480
-5.11693376,-17.79229000,-0.98556480
-5.11437376,-8.88088600,-0.96768090
-5.11181376,8.92666400,-0.98556480
-5.10925376,-8.88088600,-0.98556480
-5.10669376,-35.61510000,-0.98556480
-5.10413376,-17.79229000,-0.98556480
-5.10157376,0.03051851,-0.98556480
-5.09901376,0.03051851,-0.98556480
-5.09645376,-17.79229000,-1.00351000
-5.09389376,-26.70370000,-0.98556480
-5.09133376,-17.79229000,-0.98556480
-5.08877376,-8.88088600,-0.98556480
-5.08621376,0.03051851,-0.98556480
-5.08365376,-8.88088600,-0.98556480
-5.08109376,-22.24799000,-0.96768090
-5.07853376,-26.70370000,-0.98556480
-5.07597376,-8.88088600,-0.98556480
-5.07341376,-4.42518400,-0.98556480
-5.07085376,0.03051851,-1.00351000
-5.06829376,-13.33659000,-0.98556480
-5.06573376,-26.70370000,-1.00351000
-5.06317376,-13.33659000,-0.98556480
-5.06061376,-8.88088600,-0.98556480
-5.05805376,-4.42518400,-0.98556480
-5.05549376,-8.88088600,-0.98556480
-5.05293376,-22.24799000,-0.98556480
-5.05037376,-22.24799000,-0.98556480
-5.04781376,-4.42518400,-0.98556480
-5.04525376,0.03051851,-0.96768090
-5.04269376,0.03051851,-1.00351000
-5.04013376,-17.79229000,-0.98556480
-5.03757376,-26.70370000,-0.98556480
-5.03501376,-13.33659000,-0.98556480
-5.03245376,-8.88088600,-0.98556480
-5.02989376,0.03051851,-0.98556480
-5.02733376,-17.79229000,-0.98556480
-5.02477376,-22.24799000,-0.98556480
-5.02221376,-17.79229000,-0.98556480
-5.01965376,-4.42518400,-0.98556480
-5.01709376,8.92666400,-0.98556480
-5.01453376,-4.42518400,-0.98556480
-5.01197376,-26.70370000,-0.98556480
-5.00941376,-22.24799000,-0.98556480
-5.00685376,0.03051851,-0.98556480
-5.00429376,0.03051851,-0.98556480
-5.00173376,-13.33659000,-0.98556480
-4.99917376,0.03051851,0.60982080
-4.99661376,40.10132000,0.98629720
-4.99405376,75.73167000,1.00424200
-4.99149376,106.90630000,1.00424200
-4.98893376,133.64050000,1.00424200
-4.98637376,133.64050000,1.00424200
-4.98381376,155.90380000,1.00424200
-4.98125376,178.18230000,1.00424200
-4.97869376,213.81270000,1.00424200
-4.97613376,222.72410000,1.00424200
-4.97357376,200.44560000,1.00424200
-4.97101376,227.17980000,1.00424200
-4.96845376,253.89870000,1.00424200
-4.96589376,271.72150000,1.00424200
-4.96333376,267.26580000,1.00424200
-4.96077376,258.35440000,1.00424200
-4.95821376,271.72150000,1.00424200
-4.95565376,285.08870000,1.00424200
-4.95309376,302.89620000,1.00424200
-4.95053376,302.89620000,1.00424200
-4.94797376,289.54430000,1.00424200
-4.94541376,285.08870000,1.00424200
-4.94285376,307.35190000,1.00424200
-4.94029376,329.63040000,1.00424200
-4.93773376,316.26330000,1.00424200
-4.93517376,294.00000000,1.00424200
-4.93261376,302.89620000,1.00424200
-4.93005376,325.17470000,1.00424200
-4.92749376,329.63040000,1.00424200
-4.92493376,320.71900000,1.00424200
-4.92237376,307.35190000,1.00424200
-4.91981376,311.80760000,1.00424200
-4.91725376,320.71900000,1.00424200
-4.91469376,334.08610000,1.00424200
-4.91213376,329.63040000,1.00424200
-4.90957376,298.44050000,1.00424200
-4.90701376,302.89620000,1.00424200
-4.90445376,325.17470000,1.00424200
-4.90189376,334.08610000,1.00424200
-4.89933376,316.26330000,1.00424200
-4.89677376,298.44050000,1.00424200
-4.89421376,307.35190000,1.00424200
-4.89165376,311.80760000,1.00424200
-4.88909376,320.71900000,1.00424200
-4.88653376,316.26330000,1.00424200
-4.88397376,294.00000000,1.00424200
-4.88141376,289.54430000,1.00424200
-4.87885376,307.35190000,1.00424200
-4.87629376,325.17470000,1.00424200
-4.87373376,302.89620000,1.00424200
-4.87117376,280.63290000,1.00424200
-4.86861376,289.54430000,1.00424200
-4.86605376,307.35190000,1.00424200
-4.86349376,307.35190000,1.00424200
-4.86093376,289.54430000,1.00424200
-4.85837376,276.17720000,1.00424200
-4.85581376,285.08870000,1.00424200
-4.85325376,294.00000000,1.00424200
-4.85069376,298.44050000,1.00424200
-4.84813376,285.08870000,1.00424200
-4.84557376,262.81010000,1.00424200
-4.84301376,276.17720000,1.00424200
-4.84045376,294.00000000,1.00424200
-4.83789376,298.44050000,1.00424200
-4.83533376,267.26580000,1.00424200
-4.83277376,262.81010000,1.00424200
-4.83021376,276.17720000,1.00424200
-4.82765376,280.63290000,1.00424200
-4.82509376,280.63290000,1.00424200
-4.82253376,258.35440000,1.00424200
-4.81997376,253.89870000,1.00424200
-4.81741376,262.81010000,1.00424200
-4.81485376,285.08870000,1.00424200
-4.81229376,271.72150000,1.00424200
-4.80973376,240.54690000,1.00424200
-4.80717376,249.44300000,1.00424200
-4.80461376,271.72150000,1.00424200
-4.80205376,276.17720000,1.00424200
-4.79949376,253.89870000,1.00424200
-4.79693376,240.54690000,1.00424200
-4.79437376,249.44300000,1.00424200
-4.79181376,262.81010000,1.00424200
-4.78925376,267.26580000,1.00424200
-4.78669376,258.35440000,1.00424200
-4.78413376,231.63550000,1.00424200
-4.78157376,245.00260000,1.00424200
-4.77901376,267.26580000,1.00424200
-4.77645376,267.26580000,1.00424200
-4.77389376,240.54690000,1.00424200
-4.77133376,227.17980000,1.00424200
-4.76877376,249.44300000,1.00424200
-4.76621376,249.44300000,1.00424200
-4.76365376,253.89870000,1.00424200
-4.76109376,249.44300000,1.00424200
-4.75853376,227.17980000,1.00424200
-4.75597376,231.63550000,1.00424200
-4.75341376,249.44300000,1.00424200
-4.75085376,258.35440000,1.00424200
-4.74829376,245.00260000,1.00424200
-4.74573376,231.63550000,1.00424200
-4.74317376,231.63550000,1.00424200
-4.74061376,236.09120000,1.00424200
-4.73805376,236.09120000,1.00424200
-4.73549376,249.44300000,1.00424200
-4.73293376,245.00260000,1.00424200
-4.73037376,218.26840000,1.00424200
-4.72781376,222.72410000,1.00424200
-4.72525376,236.09120000,1.00424200
-4.72269376,231.63550000,1.00424200
-4.72013376,240.54690000,1.00424200
-4.71757376,245.00260000,1.00424200
-4.71501376,227.17980000,1.00424200
-4.71245376,209.35700000,1.00424200
-4.70989376,227.17980000,1.00424200
-4.70733376,231.63550000,1.00424200
-4.70477376,227.17980000,1.00424200
-4.70221376,236.09120000,1.00424200
-4.69965376,231.63550000,1.00424200
-4.69709376,209.35700000,1.00424200
-4.69453376,209.35700000,1.00424200
-4.69197376,231.63550000,1.00424200
-4.68941376,222.72410000,1.00424200
-4.68685376,227.17980000,1.00424200
-4.68429376,231.63550000,1.00424200
-4.68173376,213.81270000,1.00424200
-4.67917376,196.00510000,1.00424200
-4.67661376,213.81270000,1.00424200
-4.67405376,222.72410000,1.00424200
-4.67149376,213.81270000,1.00424200
-4.66893376,227.17980000,1.00424200
-4.66637376,218.26840000,1.00424200
-4.66381376,196.00510000,1.00424200
-4.66125376,196.00510000,1.00424200
-4.65869376,218.26840000,1.00424200
-4.65613376,213.81270000,1.00424200
-4.65357376,209.35700000,1.00424200
-4.65101376,213.81270000,1.00424200
-4.64845376,191.54940000,1.00424200
-4.64589376,187.09370000,1.00424200
-4.64333376,200.44560000,1.00424200
-4.64077376,209.35700000,1.00424200
-4.63821376,204.90130000,1.00424200
-4.63565376,204.90130000,1.00424200
-4.63309376,191.54940000,1.00424200
-4.63053376,182.63800000,1.00424200
-4.62797376,196.00510000,1.00424200
-4.62541376,200.44560000,1.00424200
-4.62285376,204.90130000,1.00424200
-4.62029376,191.54940000,1.00424200
-4.61773376,173.72660000,1.00424200
-4.61517376,178.18230000,1.00424200
-4.61261376,187.09370000,1.00424200
-4.61005376,191.54940000,1.00424200
-4.60749376,200.44560000,1.00424200
-4.60493376,182.63800000,1.00424200
-4.60237376,160.35950000,1.00424200
-4.59981376,178.18230000,1.00424200
-4.59725376,187.09370000,1.00424200
-4.59469376,191.54940000,1.00424200
-4.59213376,182.63800000,1.00424200
-4.58957376,164.81520000,1.00424200
-4.58701376,164.81520000,1.00424200
-4.58445376,173.72660000,1.00424200
-4.58189376,191.54940000,1.00424200
-4.57933376,173.72660000,1.00424200
-4.57677376,151.46330000,1.00424200
-4.57421376,160.35950000,1.00424200
-4.57165376,178.18230000,1.00424200
-4.56909376,182.63800000,1.00424200
-4.56653376,164.81520000,1.00424200
-4.56397376,147.00760000,1.00424200
-4.56141376,151.46330000,1.00424200
-4.55885376,173.72660000,1.00424200
-4.55629376,178.18230000,1.00424200
-4.55373376,151.46330000,1.00424200
-4.55117376,138.09630000,1.00424200
-4.54861376,155.90380000,1.00424200
-4.54605376,169.27090000,1.00424200
-4.54349376,164.81520000,0.98629720
-4.54093376,151.46330000,1.00424200
-4.53837376,138.09630000,1.00424200
-4.53581376,155.90380000,1.00424200
-4.53325376,169.27090000,1.00424200
-4.53069376,164.81520000,1.00424200
-4.52813376,133.64050000,1.00424200
-4.52557376,133.64050000,1.00424200
-4.52301376,147.00760000,1.00424200
-4.52045376,155.90380000,1.00424200
-4.51789376,155.90380000,1.00424200
-4.51533376,124.72910000,1.00424200
-4.51277376,129.18480000,1.00424200
-4.51021376,142.55200000,1.00424200
-4.50765376,160.35950000,1.00424200
-4.50509376,142.55200000,1.00424200
-4.50253376,120.27340000,1.00424200
-4.49997376,133.64050000,1.00424200
-4.49741376,138.09630000,1.00424200
-4.49485376,155.90380000,1.00424200
-4.49229376,138.09630000,1.00424200
-4.48973376,115.81770000,1.00424200
-4.48717376,120.27340000,1.00424200
-4.48461376,138.09630000,1.00424200
-4.48205376,133.64050000,1.00424200
-4.47949376,129.18480000,1.00424200
-4.47693376,142.55200000,1.00424200
-4.47437376,115.81770000,1.00424200
-4.47181376,115.81770000,1.00424200
-4.46925376,124.72910000,1.00424200
-4.46669376,133.64050000,1.00424200
-4.46413376,124.72910000,1.00424200
-4.46157376,133.64050000,0.98629720
-4.45901376,120.27340000,1.00424200
-4.45645376,102.46590000,1.00424200
-4.45389376,120.27340000,1.00424200
-4.45133376,124.72910000,1.00424200
-4.44877376,120.27340000,1.00424200
-4.44621376,120.27340000,1.00424200
-4.44365376,133.64050000,1.00424200
-4.44109376,115.81770000,1.00424200
-4.43853376,106.90630000,1.00424200
-4.43597376,115.81770000,1.00424200
-4.43341376,120.27340000,1.00424200
-4.43085376,124.72910000,1.00424200
-4.42829376,115.81770000,1.00424200
-4.42573376,124.72910000,1.00424200
-4.42317376,115.81770000,1.00424200
-4.42061376,106.90630000,1.00424200
-4.41805376,111.36200000,1.00424200
-4.41549376,124.72910000,1.00424200
-4.41293376,124.72910000,1.00424200
-4.41037376,111.36200000,1.00424200
-4.40781376,124.72910000,1.00424200
-4.40525376,106.90630000,1.00424200
-4.40269376,102.46590000,1.00424200
-4.40013376,111.36200000,1.00424200
-4.39757376,124.72910000,1.00424200
-4.39501376,120.27340000,1.00424200
-4.39245376,120.27340000,1.00424200
-4.38989376,106.90630000,1.00424200
-4.38733376,98.01019000,1.00424200
-4.38477376,115.81770000,1.00424200
-4.38221376,124.72910000,1.00424200
-4.37965376,120.27340000,1.00424200
-4.37709376,98.01019000,1.00424200
-4.37453376,89.09879000,1.00424200
-4.37197376,102.46590000,1.00424200
-4.36941376,120.27340000,1.00424200
-4.36685376,120.27340000,1.00424200
-4.36429376,93.55448000,1.00424200
-4.36173376,89.09879000,1.00424200
-4.35917376,102.46590000,1.00424200
-4.35661376,111.36200000,1.00424200
-4.35405376,120.27340000,1.00424200
-4.35149376,89.09879000,1.00424200
-4.34893376,84.64308000,1.00424200
-4.34637376,98.01019000,1.00424200
-4.34381376,115.81770000,1.00424200
-4.34125376,102.46590000,1.00424200
-4.33869376,84.64308000,1.00424200
-4.33613376,84.64308000,1.00424200
-4.33357376,98.01019000,1.00424200
-4.33101376,115.81770000,1.00424200
-4.32845376,102.46590000,1.00424200
-4.32589376,75.73167000,1.00424200
-4.32333376,80.18738000,1.00424200
-4.32077376,98.01019000,1.00424200
-4.31821376,102.46590000,1.00424200
-4.31565376,98.01019000,1.00424200
-4.31309376,71.27598000,1.00424200
-4.31053376,75.73167000,1.00424200
-4.30797376,102.46590000,1.00424200
-4.30541376,102.46590000,1.00424200
-4.30285376,80.18738000,1.00424200
-4.30029376,66.82027000,1.00424200
-4.29773376,75.73167000,1.00424200
-4.29517376,89.09879000,1.00424200
-4.29261376,102.46590000,1.00424200
-4.29005376,71.27598000,0.98629720
-4.28749376,62.36457000,1.00424200
-4.28493376,84.64308000,1.00424200
-4.28237376,89.09879000,1.00424200
-4.27981376,102.46590000,1.00424200
-4.27725376,71.27598000,0.98629720
-4.27469376,57.90887000,1.00424200
-4.27213376,75.73167000,1.00424200
-4.26957376,93.55448000,1.00424200
-4.26701376,89.09879000,1.00424200
-4.26445376,66.82027000,1.00424200
-4.26189376,66.82027000,1.00424200
-4.25933376,75.73167000,1.00424200
-4.25677376,93.55448000,1.00424200
-4.25421376,84.64308000,1.00424200
-4.25165376,84.64308000,1.00424200
-4.24909376,71.27598000,1.00424200
-4.24653376,66.82027000,1.00424200
-4.24397376,80.18738000,1.00424200
-4.24141376,80.18738000,1.00424200
-4.23885376,84.64308000,1.00424200
-4.23629376,71.27598000,1.00424200
-4.23373376,66.82027000,1.00424200
-4.23117376,66.82027000,1.00424200
-4.22861377,89.09879000,1.00424200
-4.22605377,84.64308000,1.00424200
-4.22349377,80.18738000,1.00424200
-4.22093377,71.27598000,1.00424200
-4.21837377,62.36457000,1.00424200
-4.21581377,71.27598000,1.00424200
-4.21325377,89.09879000,1.00424200
-4.21069377,89.09879000,1.00424200
-4.20813377,57.90887000,1.00424200
-4.20557377,57.90887000,1.00424200
-4.20301377,71.27598000,1.00424200
-4.20045377,84.64308000,1.00424200
-4.19789377,84.64308000,1.00424200
-4.19533377,53.46843000,0.98629720
-4.19277377,57.90887000,1.00424200
-4.19021377,75.73167000,1.00424200
-4.18765377,89.09879000,1.00424200
-4.18509377,71.27598000,1.00424200
-4.18253377,49.01273000,1.00424200
-4.17997377,53.46843000,1.00424200
-4.17741377,71.27598000,1.00424200
-4.17485377,84.64308000,1.00424200
-4.17229377,62.36457000,1.00424200
-4.16973377,49.01273000,1.00424200
-4.16717377,57.90887000,1.00424200
-4.16461377,75.73167000,1.00424200
-4.16205377,84.64308000,1.00424200
-4.15949377,53.46843000,0.98629720
-4.15693377,49.01273000,0.98629720
-4.15437377,57.90887000,1.00424200
-4.15181377,71.27598000,1.00424200
-4.14925377,75.73167000,1.00424200
-4.14669377,53.46843000,1.00424200
-4.14413377,40.10132000,1.00424200
-4.14157377,62.36457000,1.00424200
-4.13901377,71.27598000,1.00424200
-4.13645377,71.27598000,1.00424200
-4.13389377,49.01273000,1.00424200
-4.13133377,40.10132000,1.00424200
-4.12877377,57.90887000,1.00424200
-4.12621377,71.27598000,1.00424200
-4.12365377,71.27598000,1.00424200
-4.12109377,49.01273000,1.00424200
-4.11853377,40.10132000,0.98629720
-4.11597377,53.46843000,1.00424200
-4.11341377,62.36457000,0.98629720
-4.11085377,66.82027000,1.00424200
-4.10829377,49.01273000,1.00424200
-4.10573377,35.64562000,1.00424200
-4.10317377,44.55702000,1.00424200
-4.10061377,62.36457000,1.00424200
-4.09805377,53.46843000,1.00424200
-4.09549377,57.90887000,1.00424200
-4.09293377,49.01273000,0.98629720
-4.09037377,31.18991000,0.98629720
-4.08781377,44.55702000,1.00424200
-4.08525377,53.46843000,1.00424200
-4.08269377,62.36457000,1.00424200
-4.08013377,49.01273000,0.98629720
-4.07757377,31.18991000,1.00424200
-4.07501377,35.64562000,1.00424200
-4.07245377,49.01273000,0.98629720
-4.06989377,49.01273000,0.98629720
-4.06733377,53.46843000,0.98629720
-4.06477377,49.01273000,1.00424200
-4.06221377,22.27851000,1.00424200
-4.05965377,40.10132000,1.00424200
-4.05709377,44.55702000,1.00424200
-4.05453377,49.01273000,1.00424200
-4.05197377,53.46843000,1.00424200
-4.04941377,35.64562000,0.98629720
-4.04685377,26.73421000,0.98629720
-4.04429377,35.64562000,0.98629720
-4.04173377,49.01273000,1.00424200
-4.03917377,53.46843000,0.98629720
-4.03661377,40.10132000,0.98629720
-4.03405377,17.82281000,1.00424200
-4.03149377,35.64562000,1.00424200
-4.02893377,49.01273000,1.00424200
-4.02637377,53.46843000,1.00424200
-4.02381377,40.10132000,1.00424200
-4.02125377,22.27851000,1.00424200
-4.01869377,35.64562000,1.00424200
-4.01613377,44.55702000,1.00424200
-4.01357377,53.46843000,1.00424200
-4.01101377,44.55702000,1.00424200
-4.00845377,22.27851000,1.00424200
-4.00589377,31.18991000,1.00424200
-4.00333377,40.10132000,1.00424200
-4.00077377,53.46843000,1.00424200
-3.99821377,49.01273000,1.00424200
-3.99565377,26.73421000,1.00424200
-3.99309377,26.73421000,1.00424200
-3.99053377,40.10132000,1.00424200
-3.98797377,49.01273000,1.00424200
-3.98541377,49.01273000,1.00424200
-3.98285377,31.18991000,0.98629720
-3.98029377,22.27851000,1.00424200
-3.97773377,35.64562000,0.98629720
-3.97517377,44.55702000,1.00424200
-3.97261377,53.46843000,0.98629720
-3.97005377,26.73421000,1.00424200
-3.96749377,22.27851000,1.00424200
-3.96493377,35.64562000,1.00424200
-3.96237377,40.10132000,0.98629720
-3.95981377,53.46843000,0.98629720
-3.95725377,31.18991000,1.00424200
-3.95469377,22.27851000,1.00424200
-3.95213377,31.18991000,1.00424200
-3.94957377,40.10132000,1.00424200
-3.94701377,49.01273000,0.98629720
-3.94445377,40.10132000,1.00424200
-3.94189377,22.27851000,1.00424200
-3.93933377,26.73421000,0.98629720
-3.93677377,35.64562000,1.00424200
-3.93421377,44.55702000,0.98629720
-3.93165377,44.55702000,1.00424200
-3.92909377,17.82281000,0.98629720
-3.92653377,22.27851000,1.00424200
-3.92397377,31.18991000,1.00424200
-3.92141377,40.10132000,0.98629720
-3.91885377,44.55702000,1.00424200
-3.91629377,22.27851000,1.00424200
-3.91373377,17.82281000,1.00424200
-3.91117377,26.73421000,1.00424200
-3.90861377,44.55702000,1.00424200
-3.90605377,35.64562000,1.00424200
-3.90349377,40.10132000,1.00424200
-3.90093377,22.27851000,1.00424200
-3.89837377,13.36711000,0.98629720
-3.89581377,26.73421000,1.00424200
-3.89325377,35.64562000,1.00424200
-3.89069377,44.55702000,1.00424200
-3.88813377,17.82281000,1.00424200
-3.88557377,8.92666400,1.00424200
-3.88301377,26.73421000,1.00424200
-3.88045377,40.10132000,1.00424200
-3.87789377,44.55702000,0.98629720
-3.87533377,22.27851000,1.00424200
-3.87277377,13.36711000,1.00424200
-3.87021377,22.27851000,0.98629720
-3.86765377,35.64562000,1.00424200
-3.86509377,35.64562000,0.98629720
-3.86253377,26.73421000,0.98629720
-3.85997377,4.48622100,1.00424200
-3.85741377,17.82281000,1.00424200
-3.85485377,31.18991000,1.00424200
-3.85229377,31.18991000,0.98629720
-3.84973377,35.64562000,1.00424200
-3.84717377,17.82281000,1.00424200
-3.84461377,13.36711000,0.98629720
-3.84205377,17.82281000,1.00424200
-3.83949377,31.18991000,1.00424200
-3.83693377,40.10132000,1.00424200
-3.83437377,17.82281000,0.98629720
-3.83181377,8.92666400,1.00424200
-3.82925377,13.36711000,0.98629720
-3.82669377,31.18991000,1.00424200
-3.82413377,31.18991000,1.00424200
-3.82157377,17.82281000,1.00424200
-3.81901377,0.03051851,1.00424200
-3.81645377,17.82281000,1.00424200
-3.81389377,31.18991000,1.00424200
-3.81133377,22.27851000,1.00424200
-3.80877377,31.18991000,0.98629720
-3.80621377,13.36711000,0.98629720
-3.80365377,4.48622100,1.00424200
-3.80109377,13.36711000,1.00424200
-3.79853377,26.73421000,1.00424200
-3.79597377,35.64562000,1.00424200
-3.79341377,13.36711000,1.00424200
-3.79085377,0.03051851,1.00424200
-3.78829377,13.36711000,1.00424200
-3.78573377,31.18991000,0.98629720
-3.78317377,35.64562000,1.00424200
-3.78061377,8.92666400,0.98629720
-3.77805377,0.03051851,1.00424200
-3.77549377,17.82281000,1.00424200
-3.77293377,26.73421000,1.00424200
-3.77037377,31.18991000,0.98629720
-3.76781377,8.92666400,0.98629720
-3.76525377,0.03051851,1.00424200
-3.76269377,13.36711000,0.98629720
-3.76013377,26.73421000,0.98629720
