Time,Channel A,Channel B
(ms),(mV),(V)

-0.83773582,-4.42518400,-1.00351000
-0.83517582,-13.33659000,-1.00351000
-0.83261582,4.48622100,-0.98556480
-0.83005582,4.48622100,-1.00351000
-0.82749582,13.36711000,-0.98556480
-0.82493582,13.36711000,-1.00351000
-0.82237582,8.92666400,-1.00351000
-0.81981582,-8.88088600,-1.00351000
-0.81725582,0.03051851,-1.00351000
-0.81469582,13.36711000,-1.00351000
-0.81213582,13.36711000,-1.00351000
-0.80957582,17.82281000,-1.00351000
-0.80701582,13.36711000,-1.00351000
-0.80445582,-8.88088600,-1.00351000
-0.80189582,-4.42518400,-1.00351000
-0.79933582,8.92666400,-1.00351000
-0.79677582,4.48622100,-1.00351000
-0.79421582,17.82281000,-1.00351000
-0.79165582,17.82281000,-1.00351000
-0.78909582,0.03051851,-1.00351000
-0.78653582,-4.42518400,-1.00351000
-0.78397582,0.03051851,-1.00351000
-0.78141582,13.36711000,-0.98556480
-0.77885582,13.36711000,-1.00351000
-0.77629582,17.82281000,-1.00351000
-0.77373582,0.03051851,-1.00351000
-0.77117582,-8.88088600,-1.00351000
-0.76861582,4.48622100,-1.00351000
-0.76605582,8.92666400,-1.00351000
-0.76349582,17.82281000,-1.00351000
-0.76093582,17.82281000,-1.00351000
-0.75837582,8.92666400,-0.98556480
-0.75581582,-8.88088600,-1.00351000
-0.75325582,0.03051851,-1.00351000
-0.75069582,13.36711000,-1.00351000
-0.74813582,13.36711000,-0.98556480
-0.74557582,17.82281000,-0.98556480
-0.74301582,17.82281000,-1.00351000
-0.74045582,-4.42518400,-0.98556480
-0.73789582,-4.42518400,-0.98556480
-0.73533582,13.36711000,-0.98556480
-0.73277582,8.92666400,-0.98556480
-0.73021582,17.82281000,-1.00351000
-0.72765582,17.82281000,-0.98556480
-0.72509582,0.03051851,-0.98556480
-0.72253582,-4.42518400,-1.00351000
-0.71997582,0.03051851,-1.00351000
-0.71741582,17.82281000,-1.00351000
-0.71485582,17.82281000,-1.00351000
-0.71229582,22.27851000,-0.98556480
-0.70973582,4.48622100,-1.00351000
-0.70717582,-4.42518400,-1.00351000
-0.70461582,8.92666400,-0.98556480
-0.70205582,13.36711000,-1.00351000
-0.69949582,17.82281000,-1.00351000
-0.69693582,17.82281000,-0.98556480
-0.69437582,0.03051851,-0.98556480
-0.69181582,-4.42518400,-0.98556480
-0.68925582,13.36711000,-1.00351000
-0.68669582,13.36711000,-0.98556480
-0.68413582,26.73421000,-1.00351000
-0.68157582,17.82281000,-0.98556480
-0.67901582,-4.42518400,-0.98556480
-0.67645582,4.48622100,-1.00351000
-0.67389582,13.36711000,-1.00351000
-0.67133582,26.73421000,-1.00351000
-0.66877582,22.27851000,-1.00351000
-0.66621582,4.48622100,-1.00351000
-0.66365582,0.03051851,-1.00351000
-0.66109582,8.92666400,-1.00351000
-0.65853582,22.27851000,-0.98556480
-0.65597582,31.18991000,-1.00351000
-0.65341582,13.36711000,-1.00351000
-0.65085582,0.03051851,-0.98556480
-0.64829582,8.92666400,-0.98556480
-0.64573582,17.82281000,-0.98556480
-0.64317582,35.64562000,-1.00351000
-0.64061582,17.82281000,-1.00351000
-0.63805582,-4.42518400,-1.00351000
-0.63549582,4.48622100,-0.98556480
-0.63293582,17.82281000,-0.98556480
-0.63037582,35.64562000,-1.00351000
-0.62781582,13.36711000,-1.00351000
-0.62525582,0.03051851,-0.98556480
-0.62269582,8.92666400,-0.98556480
-0.62013582,22.27851000,-1.00351000
-0.61757582,40.10132000,-0.98556480
-0.61501582,8.92666400,-1.00351000
-0.61245582,-4.42518400,-1.00351000
-0.60989582,13.36711000,-0.98556480
-0.60733582,31.18991000,-1.00351000
-0.60477582,31.18991000,-0.98556480
-0.60221582,8.92666400,-0.98556480
-0.59965582,-4.42518400,-1.00351000
-0.59709583,13.36711000,-0.98556480
-0.59453583,31.18991000,-0.98556480
-0.59197583,26.73421000,-1.00351000
-0.58941583,8.92666400,-1.00351000
-0.58685583,0.03051851,-1.00351000
-0.58429583,17.82281000,-0.98556480
-0.58173583,35.64562000,-1.00351000
-0.57917583,17.82281000,-1.00351000
-0.57661583,0.03051851,-1.00351000
-0.57405583,0.03051851,-1.00351000
-0.57149583,22.27851000,-1.00351000
-0.56893583,35.64562000,-1.00351000
-0.56637583,17.82281000,-0.98556480
-0.56381583,-4.42518400,-0.98556480
-0.56125583,13.36711000,-1.00351000
-0.55869583,22.27851000,-1.00351000
-0.55613583,40.10132000,-1.00351000
-0.55357583,13.36711000,-1.00351000
-0.55101583,-4.42518400,-1.00351000
-0.54845583,8.92666400,-0.98556480
-0.54589583,22.27851000,-1.00351000
-0.54333583,31.18991000,-0.98556480
-0.54077583,4.48622100,-1.00351000
-0.53821583,-4.42518400,-1.00351000
-0.53565583,4.48622100,-1.00351000
-0.53309583,31.18991000,-1.00351000
-0.53053583,31.18991000,-0.98556480
-0.52797583,0.03051851,-1.00351000
-0.52541583,4.48622100,-1.00351000
-0.52285583,13.36711000,-0.98556480
-0.52029583,35.64562000,-0.98556480
-0.51773583,22.27851000,-0.98556480
-0.51517583,-4.42518400,-1.00351000
-0.51261583,0.03051851,-0.98556480
-0.51005583,17.82281000,-1.00351000
-0.50749583,31.18991000,-0.98556480
-0.50493583,17.82281000,-1.00351000
-0.50237583,-4.42518400,-0.98556480
-0.49981583,0.03051851,-0.98556480
-0.49725583,22.27851000,-1.00351000
-0.49469583,31.18991000,-1.00351000
-0.49213583,13.36711000,-1.00351000
-0.48957583,0.03051851,-0.98556480
-0.48701583,0.03051851,-0.98556480
-0.48445583,22.27851000,-0.98556480
-0.48189583,31.18991000,-0.98556480
-0.47933583,4.48622100,-0.98556480
-0.47677583,-8.88088600,-0.98556480
-0.47421583,8.92666400,-0.98556480
-0.47165583,22.27851000,-0.98556480
-0.46909583,31.18991000,-1.00351000
-0.46653583,4.48622100,-0.98556480
-0.46397583,-8.88088600,-1.00351000
-0.46141583,13.36711000,-0.98556480
-0.45885583,22.27851000,-1.00351000
-0.45629583,26.73421000,-0.98556480
-0.45373583,0.03051851,-1.00351000
-0.45117583,-4.42518400,-0.98556480
-0.44861583,4.48622100,-1.00351000
-0.44605583,22.27851000,-0.98556480
-0.44349583,31.18991000,-0.98556480
-0.44093583,0.03051851,-1.00351000
-0.43837583,-4.42518400,-0.98556480
-0.43581583,8.92666400,-0.98556480
-0.43325583,26.73421000,-0.98556480
-0.43069583,26.73421000,-0.98556480
-0.42813583,0.03051851,-0.98556480
-0.42557583,-4.42518400,-0.98556480
-0.42301583,13.36711000,-1.00351000
-0.42045583,26.73421000,-0.98556480
-0.41789583,22.27851000,-0.98556480
-0.41533583,0.03051851,-0.98556480
-0.41277583,-8.88088600,-1.00351000
-0.41021583,17.82281000,-1.00351000
-0.40765583,26.73421000,-0.98556480
-0.40509583,17.82281000,-1.00351000
-0.40253583,-4.42518400,-0.98556480
-0.39997583,-4.42518400,-0.98556480
-0.39741583,17.82281000,-0.98556480
-0.39485583,31.18991000,-1.00351000
-0.39229583,13.36711000,-1.00351000
-0.38973583,-13.33659000,-0.98556480
-0.38717583,4.48622100,-1.00351000
-0.38461583,17.82281000,-0.98556480
-0.38205583,22.27851000,-1.00351000
-0.37949583,8.92666400,-0.98556480
-0.37693583,-13.33659000,-1.00351000
-0.37437583,4.48622100,-0.98556480
-0.37181583,22.27851000,-0.98556480
-0.36925583,26.73421000,-0.98556480
-0.36669583,0.03051851,-0.98556480
-0.36413583,-4.42518400,-0.98556480
-0.36157583,4.48622100,-0.98556480
-0.35901583,22.27851000,-1.00351000
-0.35645583,26.73421000,-1.00351000
-0.35389583,-8.88088600,-0.96768090
-0.35133583,-4.42518400,-1.00351000
-0.34877583,8.92666400,-0.98556480
-0.34621583,22.27851000,-0.98556480
-0.34365583,17.82281000,-0.98556480
-0.34109583,-4.42518400,-1.00351000
-0.33853583,-4.42518400,-0.98556480
-0.33597583,13.36711000,-1.00351000
-0.33341583,26.73421000,-0.98556480
-0.33085583,13.36711000,-1.00351000
-0.32829583,-4.42518400,-0.98556480
-0.32573583,-4.42518400,-1.00351000
-0.32317583,13.36711000,-0.98556480
-0.32061583,31.18991000,-0.98556480
-0.31805583,8.92666400,-1.00351000
-0.31549583,-13.33659000,-0.98556480
-0.31293583,0.03051851,-1.00351000
-0.31037583,17.82281000,-0.98556480
-0.30781583,22.27851000,-1.00351000
-0.30525583,4.48622100,-1.00351000
-0.30269583,-17.79229000,-0.98556480
-0.30013583,0.03051851,-1.00351000
-0.29757583,17.82281000,-0.98556480
-0.29501583,22.27851000,-0.98556480
-0.29245583,4.48622100,-1.00351000
-0.28989583,-13.33659000,-1.00351000
-0.28733583,4.48622100,-0.98556480
-0.28477583,17.82281000,-0.98556480
-0.28221583,26.73421000,-0.98556480
-0.27965583,-8.88088600,-0.98556480
-0.27709583,-13.33659000,-0.98556480
-0.27453583,4.48622100,-0.98556480
-0.27197583,17.82281000,-0.98556480
-0.26941583,17.82281000,-0.98556480
-0.26685583,-13.33659000,-0.98556480
-0.26429583,-13.33659000,-0.98556480
-0.26173583,4.48622100,-0.98556480
-0.25917583,22.27851000,-0.98556480
-0.25661583,8.92666400,-1.00351000
-0.25405583,-8.88088600,-0.98556480
-0.25149583,-8.88088600,-0.98556480
-0.24893583,4.48622100,-1.00351000
-0.24637583,22.27851000,-0.98556480
-0.24381583,8.92666400,-1.00351000
-0.24125583,-13.33659000,-0.98556480
-0.23869583,-8.88088600,-0.98556480
-0.23613583,13.36711000,-0.98556480
-0.23357583,17.82281000,-0.98556480
-0.23101583,4.48622100,-0.98556480
-0.22845583,-17.79229000,-0.98556480
-0.22589583,-13.33659000,-0.98556480
-0.22333583,13.36711000,-0.98556480
-0.22077583,17.82281000,-0.98556480
-0.21821583,0.03051851,-1.00351000
-0.21565583,-17.79229000,-1.00351000
-0.21309583,-4.42518400,-0.98556480
-0.21053583,4.48622100,-0.98556480
-0.20797583,17.82281000,-1.00351000
-0.20541583,0.03051851,-0.98556480
-0.20285583,-17.79229000,-0.98556480
-0.20029583,0.03051851,-0.98556480
-0.19773583,8.92666400,-0.98556480
-0.19517583,17.82281000,-0.98556480
-0.19261583,0.03051851,-0.98556480
-0.19005583,-17.79229000,-0.98556480
-0.18749583,-4.42518400,-0.98556480
-0.18493583,13.36711000,-0.98556480
-0.18237583,13.36711000,-0.98556480
-0.17981583,8.92666400,-0.98556480
-0.17725583,8.92666400,-1.00351000
-0.17469583,-8.88088600,-0.98556480
-0.17213583,0.03051851,-1.00351000
-0.16957583,13.36711000,-0.98556480
-0.16701583,22.27851000,-0.98556480
-0.16445583,8.92666400,-1.00351000
-0.16189583,-4.42518400,-0.98556480
-0.15933583,0.03051851,-0.98556480
-0.15677583,17.82281000,-0.98556480
-0.15421583,22.27851000,-0.98556480
-0.15165583,13.36711000,-0.98556480
-0.14909583,8.92666400,-0.98556480
-0.14653583,0.03051851,-1.00351000
-0.14397583,8.92666400,-0.98556480
-0.14141583,22.27851000,-1.00351000
-0.13885583,31.18991000,-0.98556480
-0.13629583,13.36711000,-1.00351000
-0.13373583,-4.42518400,-0.98556480
-0.13117583,8.92666400,-0.98556480
-0.12861583,22.27851000,-1.00351000
-0.12605583,31.18991000,-0.98556480
-0.12349583,17.82281000,-0.98556480
-0.12093583,-8.88088600,-1.00351000
-0.11837583,8.92666400,-0.98556480
-0.11581583,22.27851000,-0.98556480
-0.11325583,31.18991000,-0.98556480
-0.11069583,4.48622100,-0.98556480
-0.10813583,0.03051851,-0.98556480
-0.10557583,8.92666400,-0.98556480
-0.10301583,26.73421000,-0.98556480
-0.10045583,40.10132000,-0.98556480
-0.09789583,8.92666400,-0.98556480
-0.09533583,0.03051851,-0.98556480
-0.09277583,13.36711000,-0.96768090
-0.09021583,31.18991000,-0.98556480
-0.08765583,31.18991000,-0.98556480
-0.08509583,13.36711000,-1.00351000
-0.08253583,0.03051851,-0.98556480
-0.07997583,13.36711000,-0.98556480
-0.07741583,35.64562000,-0.96768090
-0.07485583,31.18991000,-0.98556480
-0.07229583,8.92666400,-0.98556480
-0.06973583,4.48622100,-0.98556480
-0.06717583,17.82281000,-0.98556480
-0.06461583,31.18991000,-0.98556480
-0.06205583,35.64562000,-0.98556480
-0.05949583,8.92666400,-0.98556480
-0.05693583,0.03051851,-0.98556480
-0.05437583,17.82281000,-0.98556480
-0.05181583,35.64562000,-0.98556480
-0.04925583,31.18991000,-0.98556480
-0.04669583,0.03051851,-0.98556480
-0.04413583,4.48622100,-0.98556480
-0.04157583,17.82281000,-0.98556480
-0.03901583,31.18991000,-0.98556480
-0.03645583,31.18991000,-0.98556480
-0.03389583,0.03051851,-0.98556480
-0.03133583,4.48622100,-0.98556480
-0.02877583,22.27851000,-0.98556480
-0.02621583,35.64562000,-0.98556480
-0.02365583,17.82281000,-0.98556480
-0.02109583,0.03051851,-0.98556480
-0.01853583,0.03051851,-0.98556480
-0.01597583,17.82281000,-0.98556480
-0.01341583,35.64562000,-0.98556480
-0.01085583,17.82281000,-0.98556480
-0.00829583,-4.42518400,-0.98556480
-0.00573583,4.48622100,-0.98556480
-0.00317583,22.27851000,-1.00351000
-0.00061583,35.64562000,-0.34022030
0.00194417,62.36457000,0.93252350
0.00450417,71.27598000,1.00424200
0.00706417,102.46590000,0.98629720
0.00962417,142.55200000,1.00424200
0.01218417,178.18230000,1.00424200
0.01474417,178.18230000,1.00424200
0.01730417,173.72660000,1.00424200
0.01986417,209.35700000,1.00424200
0.02242417,236.09120000,1.00424200
0.02498417,262.81010000,1.00424200
0.02754417,253.89870000,1.00424200
0.03010417,245.00260000,1.00424200
0.03266417,267.26580000,1.00424200
0.03522417,289.54430000,1.00424200
0.03778417,307.35190000,1.00424200
0.04034417,285.08870000,1.00424200
0.04290417,285.08870000,1.00424200
0.04546417,302.89620000,1.00424200
0.04802417,325.17470000,1.00424200
0.05058417,338.54180000,1.00424200
0.05314417,316.26330000,1.00424200
0.05570417,302.89620000,1.00424200
0.05826417,320.71900000,1.00424200
0.06082417,342.98220000,1.00424200
0.06338417,342.98220000,1.00424200
0.06594417,329.63040000,1.00424200
0.06850417,316.26330000,1.00424200
0.07106417,329.63040000,1.00424200
0.07362417,351.89360000,1.00424200
0.07618417,356.34940000,1.00424200
0.07874417,334.08610000,1.00424200
0.08130417,316.26330000,1.00424200
0.08386417,338.54180000,1.00424200
0.08642417,351.89360000,1.00424200
0.08898417,351.89360000,1.00424200
0.09154417,325.17470000,1.00424200
0.09410417,320.71900000,1.00424200
0.09666417,334.08610000,1.00424200
0.09922417,351.89360000,1.00424200
0.10178417,347.43800000,1.00424200
0.10434417,316.26330000,1.00424200
0.10690417,320.71900000,1.00424200
0.10946417,342.98220000,1.00424200
0.11202417,351.89360000,1.00424200
0.11458417,338.54180000,1.00424200
0.11714417,316.26330000,1.00424200
0.11970417,320.71900000,1.00424200
0.12226417,334.08610000,1.00424200
0.12482417,347.43800000,1.00424200
0.12738417,320.71900000,1.00424200
0.12994417,302.89620000,1.00424200
0.13250417,320.71900000,1.00424200
0.13506417,338.54180000,1.00424200
0.13762417,338.54180000,1.00424200
0.14018417,316.26330000,1.00424200
0.14274417,307.35190000,1.00424200
0.14530417,316.26330000,1.00424200
0.14786417,334.08610000,1.00424200
0.15042417,334.08610000,1.00424200
0.15298417,302.89620000,1.00424200
0.15554417,294.00000000,1.00424200
0.15810417,311.80760000,1.00424200
0.16066417,329.63040000,1.00424200
0.16322417,316.26330000,1.00424200
0.16578417,298.44050000,1.00424200
0.16834417,289.54430000,1.00424200
0.17090417,302.89620000,1.00424200
0.17346417,320.71900000,1.00424200
0.17602417,311.80760000,1.00424200
0.17858417,280.63290000,1.00424200
0.18114417,285.08870000,1.00424200
0.18370417,307.35190000,1.00424200
0.18626417,311.80760000,1.00424200
0.18882417,298.44050000,1.00424200
0.19138417,276.17720000,1.00424200
0.19394417,285.08870000,1.00424200
0.19650417,298.44050000,1.00424200
0.19906417,316.26330000,1.00424200
0.20162417,289.54430000,1.00424200
0.20418417,262.81010000,1.00424200
0.20674417,285.08870000,1.00424200
0.20930417,298.44050000,1.00424200
0.21186417,302.89620000,1.00424200
0.21442417,276.17720000,1.00424200
0.21698417,267.26580000,1.00424200
0.21954417,276.17720000,1.00424200
0.22210417,294.00000000,1.00424200
0.22466417,298.44050000,1.00424200
0.22722417,262.81010000,1.00424200
0.22978417,258.35440000,1.00424200
0.23234417,276.17720000,1.00424200
0.23490417,294.00000000,1.00424200
0.23746417,280.63290000,1.00424200
0.24002417,258.35440000,1.00424200
0.24258417,249.44300000,1.00424200
0.24514417,262.81010000,1.00424200
0.24770417,285.08870000,1.00424200
0.25026417,271.72150000,1.00424200
0.25282417,245.00260000,1.00424200
0.25538417,249.44300000,1.00424200
0.25794417,271.72150000,1.00424200
0.26050417,276.17720000,1.00424200
0.26306417,258.35440000,1.00424200
0.26562417,240.54690000,1.00424200
0.26818417,245.00260000,1.00424200
0.27074417,262.81010000,1.00424200
0.27330417,271.72150000,1.00424200
0.27586417,253.89870000,1.00424200
0.27842417,227.17980000,1.00424200
0.28098417,249.44300000,1.00424200
0.28354417,262.81010000,1.00424200
0.28610417,267.26580000,1.00424200
0.28866417,245.00260000,1.00424200
0.29122417,231.63550000,1.00424200
0.29378417,240.54690000,1.00424200
0.29634417,253.89870000,1.00424200
0.29890417,262.81010000,1.00424200
0.30146417,231.63550000,1.00424200
0.30402417,222.72410000,1.00424200
0.30658417,240.54690000,1.00424200
0.30914417,253.89870000,1.00424200
0.31170417,249.44300000,1.00424200
0.31426417,222.72410000,1.00424200
0.31682417,218.26840000,1.00424200
0.31938417,231.63550000,1.00424200
0.32194417,249.44300000,1.00424200
0.32450417,245.00260000,1.00424200
0.32706417,213.81270000,1.00424200
0.32962417,213.81270000,1.00424200
0.33218417,236.09120000,1.00424200
0.33474417,249.44300000,1.00424200
0.33730417,227.17980000,1.00424200
0.33986417,213.81270000,1.00424200
0.34242417,213.81270000,1.00424200
0.34498417,231.63550000,1.00424200
0.34754417,236.09120000,1.00424200
0.35010417,227.17980000,1.00424200
0.35266417,200.44560000,1.00424200
0.35522417,204.90130000,1.00424200
0.35778417,231.63550000,1.00424200
0.36034417,236.09120000,1.00424200
0.36290417,213.81270000,1.00424200
0.36546417,196.00510000,1.00424200
0.36802417,213.81270000,1.00424200
0.37058417,222.72410000,1.00424200
0.37314417,231.63550000,1.00424200
0.37570417,209.35700000,1.00424200
0.37826417,187.09370000,1.00424200
0.38082417,204.90130000,1.00424200
0.38338417,222.72410000,1.00424200
0.38594417,222.72410000,1.00424200
0.38850417,191.54940000,1.00424200
0.39106417,191.54940000,1.00424200
0.39362417,204.90130000,1.00424200
0.39618417,213.81270000,1.00424200
0.39874417,218.26840000,1.00424200
0.40130417,191.54940000,1.00424200
0.40386417,182.63800000,1.00424200
0.40642417,196.00510000,1.00424200
0.40898417,218.26840000,1.00424200
0.41154417,209.35700000,1.00424200
0.41410417,178.18230000,1.00424200
0.41666417,182.63800000,1.00424200
0.41922417,196.00510000,1.00424200
0.42178417,209.35700000,1.00424200
0.42434417,200.44560000,1.00424200
0.42690417,182.63800000,1.00424200
0.42946417,173.72660000,1.00424200
0.43202417,196.00510000,1.00424200
0.43458417,209.35700000,1.00424200
0.43714417,196.00510000,1.00424200
0.43970417,164.81520000,1.00424200
0.44226417,173.72660000,1.00424200
0.44482417,196.00510000,1.00424200
0.44738417,196.00510000,1.00424200
0.44994417,187.09370000,1.00424200
0.45250417,164.81520000,1.00424200
0.45506417,173.72660000,1.00424200
0.45762417,187.09370000,1.00424200
0.46018417,200.44560000,1.00424200
0.46274417,182.63800000,1.00424200
0.46530417,155.90380000,1.00424200
0.46786417,173.72660000,1.00424200
0.47042417,191.54940000,1.00424200
0.47298417,196.00510000,1.00424200
0.47554417,164.81520000,1.00424200
0.47810417,160.35950000,1.00424200
0.48066417,173.72660000,1.00424200
0.48322417,182.63800000,1.00424200
0.48578417,191.54940000,1.00424200
0.48834417,160.35950000,1.00424200
0.49090417,151.46330000,1.00424200
0.49346417,169.27090000,1.00424200
0.49602417,191.54940000,1.00424200
0.49858417,178.18230000,1.00424200
0.50114417,151.46330000,1.00424200
0.50370417,155.90380000,1.00424200
0.50626417,164.81520000,1.00424200
0.50882417,178.18230000,1.00424200
0.51138417,169.27090000,1.00424200
0.51394417,151.46330000,1.00424200
0.51650417,142.55200000,1.00424200
0.51906417,164.81520000,1.00424200
0.52162417,178.18230000,1.00424200
0.52418417,173.72660000,1.00424200
0.52674417,142.55200000,1.00424200
0.52930417,142.55200000,1.00424200
0.53186417,164.81520000,1.00424200
0.53442417,169.27090000,1.00424200
0.53698417,160.35950000,1.00424200
0.53954417,138.09630000,1.00424200
0.54210417,147.00760000,1.00424200
0.54466417,160.35950000,1.00424200
0.54722417,173.72660000,1.00424200
0.54978417,155.90380000,1.00424200
0.55234417,129.18480000,1.00424200
0.55490417,147.00760000,1.00424200
0.55746417,164.81520000,1.00424200
0.56002417,164.81520000,1.00424200
0.56258417,138.09630000,1.00424200
0.56514417,133.64050000,1.00424200
0.56770417,142.55200000,1.00424200
0.57026417,155.90380000,1.00424200
0.57282417,164.81520000,1.00424200
0.57538417,133.64050000,1.00424200
0.57794417,124.72910000,1.00424200
0.58050417,142.55200000,1.00424200
0.58306417,160.35950000,1.00424200
0.58562417,155.90380000,1.00424200
0.58818417,129.18480000,1.00424200
0.59074417,129.18480000,1.00424200
0.59330417,138.09630000,1.00424200
0.59586417,151.46330000,1.00424200
0.59842417,151.46330000,1.00424200
0.60098417,129.18480000,1.00424200
0.60354417,120.27340000,1.00424200
0.60610417,138.09630000,1.00424200
0.60866417,155.90380000,1.00424200
0.61122417,147.00760000,1.00424200
0.61378417,120.27340000,1.00424200
0.61634417,120.27340000,1.00424200
0.61890417,142.55200000,1.00424200
0.62146417,147.00760000,1.00424200
0.62402417,142.55200000,1.00424200
0.62658417,124.72910000,1.00424200
0.62914417,120.27340000,1.00424200
0.63170417,124.72910000,1.00424200
0.63426417,142.55200000,1.00424200
0.63682417,142.55200000,1.00424200
0.63938417,120.27340000,1.00424200
0.64194417,115.81770000,1.00424200
0.64450417,124.72910000,1.00424200
0.64706417,138.09630000,1.00424200
0.64962417,138.09630000,1.00424200
0.65218417,129.18480000,1.00424200
0.65474417,111.36200000,1.00424200
0.65730417,111.36200000,1.00424200
0.65986417,133.64050000,1.00424200
0.66242417,129.18480000,1.00424200
0.66498417,129.18480000,1.00424200
0.66754417,120.27340000,1.00424200
0.67010417,115.81770000,1.00424200
0.67266417,115.81770000,1.00424200
0.67522417,124.72910000,1.00424200
0.67778417,138.09630000,1.00424200
0.68034417,124.72910000,1.00424200
0.68290417,102.46590000,1.00424200
0.68546417,106.90630000,1.00424200
0.68802417,129.18480000,1.00424200
0.69058417,129.18480000,1.00424200
0.69314417,124.72910000,1.00424200
0.69570417,102.46590000,1.00424200
0.69826417,102.46590000,1.00424200
0.70082417,115.81770000,1.00424200
0.70338417,120.27340000,1.00424200
0.70594417,124.72910000,1.00424200
0.70850417,111.36200000,1.00424200
0.71106417,98.01019000,1.00424200
0.71362417,102.46590000,1.00424200
0.71618417,111.36200000,1.00424200
0.71874417,120.27340000,1.00424200
0.72130417,115.81770000,1.00424200
0.72386417,98.01019000,1.00424200
0.72642417,93.55448000,1.00424200
0.72898417,111.36200000,1.00424200
0.73154417,129.18480000,1.00424200
0.73410417,115.81770000,1.00424200
0.73666417,84.64308000,1.00424200
0.73922417,98.01019000,1.00424200
0.74178417,115.81770000,1.00424200
0.74434417,120.27340000,1.00424200
0.74690417,106.90630000,1.00424200
0.74946417,89.09879000,0.98629720
0.75202417,98.01019000,1.00424200
0.75458417,106.90630000,1.00424200
0.75714417,124.72910000,1.00424200
0.75970417,102.46590000,1.00424200
0.76226417,75.73167000,1.00424200
0.76482417,93.55448000,1.00424200
0.76738417,115.81770000,1.00424200
0.76994417,120.27340000,1.00424200
0.77250417,89.09879000,1.00424200
0.77506417,84.64308000,1.00424200
0.77762417,93.55448000,1.00424200
0.78018417,111.36200000,1.00424200
0.78274417,115.81770000,1.00424200
0.78530417,93.55448000,1.00424200
0.78786417,75.73167000,1.00424200
0.79042417,89.09879000,1.00424200
0.79298417,111.36200000,1.00424200
0.79554417,111.36200000,1.00424200
0.79810417,84.64308000,1.00424200
0.80066417,75.73167000,1.00424200
0.80322417,93.55448000,1.00424200
0.80578417,106.90630000,1.00424200
0.80834417,106.90630000,0.98629720
0.81090417,89.09879000,1.00424200
0.81346417,75.73167000,0.98629720
0.81602417,89.09879000,1.00424200
0.81858417,106.90630000,1.00424200
0.82114417,106.90630000,0.98629720
0.82370417,66.82027000,1.00424200
0.82626417,75.73167000,1.00424200
0.82882417,93.55448000,1.00424200
0.83138417,106.90630000,1.00424200
0.83394417,93.55448000,1.00424200
0.83650417,71.27598000,1.00424200
0.83906417,80.18738000,1.00424200
0.84162417,89.09879000,1.00424200
0.84418417,106.90630000,1.00424200
0.84674417,93.55448000,1.00424200
0.84930417,66.82027000,0.98629720
0.85186417,71.27598000,1.00424200
0.85442417,89.09879000,1.00424200
0.85698417,102.46590000,1.00424200
0.85954417,84.64308000,1.00424200
0.86210417,66.82027000,1.00424200
0.86466417,75.73167000,1.00424200
0.86722417,89.09879000,1.00424200
0.86978417,98.01019000,1.00424200
0.87234417,89.09879000,1.00424200
0.87490417,66.82027000,1.00424200
0.87746417,66.82027000,1.00424200
0.88002417,89.09879000,1.00424200
0.88258417,98.01019000,1.00424200
0.88514417,80.18738000,1.00424200
0.88770417,57.90887000,1.00424200
0.89026417,75.73167000,1.00424200
0.89282417,89.09879000,1.00424200
0.89538417,93.55448000,1.00424200
0.89794417,80.18738000,1.00424200
0.90050417,57.90887000,0.98629720
0.90306417,66.82027000,1.00424200
0.90562417,84.64308000,1.00424200
0.90818417,98.01019000,1.00424200
0.91074417,75.73167000,1.00424200
0.91330417,53.46843000,1.00424200
0.91586417,66.82027000,1.00424200
0.91842417,80.18738000,1.00424200
0.92098417,89.09879000,1.00424200
0.92354417,75.73167000,0.98629720
0.92610417,62.36457000,1.00424200
0.92866417,57.90887000,1.00424200
0.93122417,80.18738000,1.00424200
0.93378417,84.64308000,1.00424200
0.93634417,75.73167000,1.00424200
0.93890417,71.27598000,1.00424200
0.94146417,57.90887000,1.00424200
0.94402417,71.27598000,1.00424200
0.94658417,75.73167000,1.00424200
0.94914417,89.09879000,0.98629720
0.95170417,71.27598000,0.98629720
0.95426417,53.46843000,1.00424200
0.95682417,57.90887000,1.00424200
0.95938417,75.73167000,1.00424200
0.96194417,89.09879000,1.00424200
0.96450417,66.82027000,1.00424200
0.96706417,49.01273000,0.98629720
0.96962417,57.90887000,0.98629720
0.97218417,75.73167000,1.00424200
0.97474417,80.18738000,1.00424200
0.97730417,71.27598000,0.98629720
0.97986417,53.46843000,1.00424200
0.98242417,53.46843000,1.00424200
0.98498417,71.27598000,1.00424200
0.98754417,80.18738000,1.00424200
0.99010417,66.82027000,1.00424200
0.99266417,44.55702000,1.00424200
0.99522417,57.90887000,1.00424200
0.99778417,71.27598000,1.00424200
1.00034417,75.73167000,0.98629720
1.00290417,71.27598000,1.00424200
1.00546417,49.01273000,1.00424200
1.00802417,53.46843000,1.00424200
1.01058417,66.82027000,1.00424200
1.01314417,84.64308000,1.00424200
1.01570417,71.27598000,1.00424200
1.01826417,44.55702000,1.00424200
1.02082417,49.01273000,0.98629720
1.02338417,66.82027000,1.00424200
1.02594417,75.73167000,1.00424200
1.02850417,66.82027000,0.98629720
1.03106417,49.01273000,1.00424200
1.03362417,49.01273000,0.98629720
1.03618417,66.82027000,1.00424200
1.03874417,75.73167000,1.00424200
1.04130417,71.27598000,0.98629720
1.04386417,44.55702000,1.00424200
